#IP,HTTP1-JSON,HTTP2-JSON,HTTP1-RFC-GET,HTTP2-RFC-GET,HTTP1-RFC-POST,HTTP2-RFC-POST,TLS 1.3 support,hostname
67,37.252.239.39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns.nextdns.io
68,49.229.0.115,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,49.229.0.115
69,47.103.18.1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,47.103.18.1
70,72.11.134.91,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,72.11.134.91.static.quadranet.com
71,80.125.181.186,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,ppr-extachatweb.sfr.fr.casepp.sfr.fr
72,121.196.195.196,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,121.196.195.196
73,93.115.24.204,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,dns.comss.one
74,45.90.30.52,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
75,45.90.30.120,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
76,45.131.68.245,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,as6233.net
77,47.100.218.41,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,47.100.218.41
78,45.90.28.211,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns1.nextdns.io
79,175.24.154.191,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,175.24.154.191
80,45.125.0.88,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,45.125.0.88
81,45.90.28.68,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns1.nextdns.io
82,45.90.29.203,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,45.90.29.203
83,185.210.2.70,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,185.210.2.70
84,90.145.32.35,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,cns2-test.unet.nl
85,91.212.238.22,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,22.238.212.91.rev.sfr.net
86,80.125.180.156,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,cms-admin.sfr.fr.backup.casepp.sfr.fr
87,45.90.28.237,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns1.nextdns.io
